review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
Lumayan buat olahraga naik turun tangga 400an,lumayan olahraga turun tangga an,lumayan olahraga turun tangga an,Lumayan buat olahraga naik turun tangga 400an,5,Hendrie Gunawan,2026-01-02T07:04:44.062Z,Kampung Naga,Jawa Barat
Therapi nya sangat enak dan nyaman sudah nya badan menjadi enteng lagi,therapi nyaman badan enteng,therapi nyaman badan enteng,Therapi nya sangat enak dan nyaman sudah nya badan menjadi enteng lagi,5,Rumah sehat therapi gusmus,2025-12-31T15:03:22.769Z,Kampung Naga,Jawa Barat
"Suasana seperti jaman baheula
Rumah adat tertata rapi
Parkir mobil di atas jadi utk ke area perkampungan ini jalan kaki tidak bgt jauh sambil menikmati pemandangan",suasana jaman baheula rumah adat tertata rapi parkir mobil area perkampungan jalan kaki banget menikmati pemandangan,suasana jaman baheula rumah adat tata rapi parkir mobil area kampung jalan kaki banget nikmat pandang,"Suasana seperti jaman baheula
Rumah adat tertata rapi
Parkir mobil di atas jadi utk ke area perkampungan ini jalan kaki tidak bgt jauh sambil menikmati pemandangan",5,tiga rosa,2025-12-30T09:40:15.923Z,Kampung Naga,Jawa Barat
"Kawasan pemukiman masyarakat Kampung Naga, untuk kesana harus ada perjanjian dahulu apabila yang datang dalam jumlah banyak, Kampung Naga ini masyarakat yang memegang teguh adat istiadat Sunda hampir seperti pemukiman Badui",kawasan pemukiman masyarakat kampung naga kesana perjanjian kampung naga masyarakat memegang teguh adat istiadat sunda pemukiman badui,kawasan mukim masyarakat kampung naga kesana janji kampung naga masyarakat pegang teguh adat istiadat sunda mukim badui,"Kawasan pemukiman masyarakat Kampung Naga, untuk kesana harus ada perjanjian dahulu apabila yang datang dalam jumlah banyak, Kampung Naga ini masyarakat yang memegang teguh adat istiadat Sunda hampir seperti pemukiman Badui",5,Hanna Noviana Saraswati,2025-12-27T01:13:23.204Z,Kampung Naga,Jawa Barat
Nice place,nice place,nice place,Nice place,4,Aysah Mimi,2025-12-12T12:02:46.102Z,Kampung Naga,Jawa Barat
"Cukup menguras tenaga kaki.. hehe..
Pas disana kami tidak ada guide jadi kayak bingung...
Cukup menantang mendan nya..
Orang kampung aslinya etnik...
Kampung non listrik alami...
Mengedepankan gotong royong dan pemanfaatan hutan dan alam..",menguras tenaga kaki hehe pas disana guide kayak bingung menantang mendan kampung aslinya etnik kampung non listrik alami mengedepankan gotong royong pemanfaatan hutan alam,uras tenaga kaki hehe pas sana guide kayak bingung tantang dan kampung asli etnik kampung non listrik alami depan gotong royong manfaat hutan alam,"Cukup menguras tenaga kaki.. hehe..
Pas disana kami tidak ada guide jadi kayak bingung...
Cukup menantang mendan nya..
Orang kampung aslinya etnik...
Kampung non listrik alami...
Mengedepankan gotong royong dan pemanfaatan hutan dan alam..",5,irawan vitalez,2025-12-08T03:04:56.935Z,Kampung Naga,Jawa Barat
"Good
experience..",good experience,good experience,"Good
experience..",4,pur wanto,2025-11-29T11:23:03.751Z,Kampung Naga,Jawa Barat
"pengalaman baruu buat ngeliat kampung adat yg masih asrii dan tetap mempertahankan adat istiadat nyaa, banyak ilmu baru jugaa yg bisa didapat dari sini 🦋",pengalaman kampung adat asrii mempertahankan adat istiadat ilmu,alam kampung adat asri tahan adat istiadat ilmu,"pengalaman baruu buat ngeliat kampung adat yg masih asrii dan tetap mempertahankan adat istiadat nyaa, banyak ilmu baru jugaa yg bisa didapat dari sini 🦋",5,aida syifa,2025-11-11T21:33:59.566Z,Kampung Naga,Jawa Barat
"Desa adat yang masih mempertahankan kearifan lokal. Pengunjung bisa melihat langsung kehidupan masyarakat tradisional Sunda. Lingkungannya bersih, asri, dan penuh nilai sejarah.Mereka sampai sekarang tidak menggunakan listrik untuk kehidupan sehari harinya",desa adat mempertahankan kearifan lokal pengunjung kehidupan masyarakat tradisional sunda lingkungannya bersih asri penuh nilai sejarah listrik kehidupan sehari harinya,desa adat tahan arif lokal unjung hidup masyarakat tradisional sunda lingkung bersih asri penuh nilai sejarah listrik hidup hari hari,"Desa adat yang masih mempertahankan kearifan lokal. Pengunjung bisa melihat langsung kehidupan masyarakat tradisional Sunda. Lingkungannya bersih, asri, dan penuh nilai sejarah.Mereka sampai sekarang tidak menggunakan listrik untuk kehidupan sehari harinya",5,Gunawan Satyakusuma,2025-11-11T16:53:11.246Z,Kampung Naga,Jawa Barat
Sangat sangat indah pemandangan di kampung naga ini..penduduknya yg ramah tamah kepada para tamu..udara disana juga sejuk apalagi menjelang sore..makin syahdu..,indah pemandangan kampung naga penduduknya ramah tamah tamu udara disana sejuk menjelang sore syahdu,indah pandang kampung naga duduk ramah tamah tamu udara sana sejuk jelang sore syahdu,Sangat sangat indah pemandangan di kampung naga ini..penduduknya yg ramah tamah kepada para tamu..udara disana juga sejuk apalagi menjelang sore..makin syahdu..,5,Zaenal Abidin,2025-10-28T12:08:42.820Z,Kampung Naga,Jawa Barat
Belajar sejarah dan budaya,belajar sejarah budaya,ajar sejarah budaya,Belajar sejarah dan budaya,5,Mia Yuniatty,2025-10-10T10:38:27.500Z,Kampung Naga,Jawa Barat
Menyenangkan hati melihat pemukiman penduduk Desa Adat ini tenang asri,menyenangkan hati pemukiman penduduk desa adat tenang asri,senang hati mukim duduk desa adat tenang asri,Menyenangkan hati melihat pemukiman penduduk Desa Adat ini tenang asri,5,Cary Greant Skm,2025-10-08T03:34:16.080Z,Kampung Naga,Jawa Barat
"Akses ke kampungnya harus menuruni tangga 666, orang nya ramah Dan tempatnya sejuk. Kami dijelaskan oleh orang asli Kampung Naga nya, dijelaskan masalah adat istiadat, rumah, Dan sejarah kampung naga. Tempatnya asri Dan tenang. Seperti kampung baduy tapi versi islamnya.",akses kampungnya menuruni tangga ramah tempatnya sejuk asli kampung naga adat istiadat rumah sejarah kampung naga tempatnya asri tenang kampung baduy versi islamnya,akses kampung turun tangga ramah tempat sejuk asli kampung naga adat istiadat rumah sejarah kampung naga tempat asri tenang kampung baduy versi islam,"Akses ke kampungnya harus menuruni tangga 666, orang nya ramah Dan tempatnya sejuk. Kami dijelaskan oleh orang asli Kampung Naga nya, dijelaskan masalah adat istiadat, rumah, Dan sejarah kampung naga. Tempatnya asri Dan tenang. Seperti kampung baduy tapi versi islamnya.",5,Lidya Zulfina Rahmawati,2025-10-05T08:38:24.175Z,Kampung Naga,Jawa Barat
"Jalan menuju kampungnya brpa tangga2 tp undakanya tipis2 aja ko jd g bikin kaki sakit, suami sy ngitung tangganya ada 400 lbh, smp bwh pemandanganya indah bgt sblah kiri sawah sblah kananya sungai bsr, mskipun katanya rmhnya lbh dr 100 tp perkampunganya g trlalu luas n bentuk rmhnya hampir sm smua, ada 1 rmh yg g blh d foto, sy ngobrol ma slh satu penduduk setempat jd tau aturan hidup d sana spti apa, sygnya g sembarangan org yg bs nginep d sana, hanya anak sekolah, kuliah n org2 yg sdg mengadakan penelitian aja n itupun klo dpt ijin dr juru kuncinya",jalan kampungnya tangga undakanya tipis bikin kaki sakit suami ngitung tangganya bwh pemandanganya indah banget sebelah kiri sawah sebelah kananya sungai bsr mskipun rmhnya perkampunganya luas bentuk rmhnya rumah foto mengobrol salah penduduk tau aturan hidup sygnya sembarangan nginep anak sekolah kuliah mengadakan penelitian itupun kalo ijin juru kuncinya,jalan kampung tangga undakanya tipis bikin kaki sakit suami ngitung tangga bwh pemandanganya indah banget belah kiri sawah belah kana sungai bsr mskipun rmhnya perkampunganya luas bentuk rmhnya rumah foto obrol salah duduk tau atur hidup sygnya sembarang nginep anak sekolah kuliah ada teliti itu kalo ijin juru kunci,"Jalan menuju kampungnya brpa tangga2 tp undakanya tipis2 aja ko jd g bikin kaki sakit, suami sy ngitung tangganya ada 400 lbh, smp bwh pemandanganya indah bgt sblah kiri sawah sblah kananya sungai bsr, mskipun katanya rmhnya lbh dr 100 tp perkampunganya g trlalu luas n bentuk rmhnya hampir sm smua, ada 1 rmh yg g blh d foto, sy ngobrol ma slh satu penduduk setempat jd tau aturan hidup d sana spti apa, sygnya g sembarangan org yg bs nginep d sana, hanya anak sekolah, kuliah n org2 yg sdg mengadakan penelitian aja n itupun klo dpt ijin dr juru kuncinya",4,Erna Herawati,2025-09-30T00:33:38.631Z,Kampung Naga,Jawa Barat
"Perkampungan tradisional Sunda, ga ada listrik & tidak tersentuh teknologi. Untuk ke kampungnya perlu menuruni 444 anak tangga. Masuk ke sini ga bayar, tapi kudu pake pemandu.. bayarnya seikhlasnya..
Untuk lihat videonya, bisa ke ijull panjull youtube channel. ☺️",perkampungan tradisional sunda listrik tersentuh teknologi kampungnya menuruni anak tangga bayar kudu pakai pemandu bayarnya seikhlasnya videonya ijull panjull youtube channel,kampung tradisional sunda listrik sentuh teknologi kampung turun anak tangga bayar kudu pakai pandu bayar ikhlas video ijull panjull youtube channel,"Perkampungan tradisional Sunda, ga ada listrik & tidak tersentuh teknologi. Untuk ke kampungnya perlu menuruni 444 anak tangga. Masuk ke sini ga bayar, tapi kudu pake pemandu.. bayarnya seikhlasnya..
Untuk lihat videonya, bisa ke ijull panjull youtube channel. ☺️",5,ijull panjull,2025-09-29T13:27:57.134Z,Kampung Naga,Jawa Barat
"Mantap kampung naga, salawu kab tasikmalaya.
Udar sejuk,warganya ramah ramah.
Jajanan nya murah merah saya beli kelapa sehari 10 rbu.bulet daging tebal sampai gak habis 1 kembuung. Hhehe.
Cuman lumayan naik turun tangganya. Ngos ngosan.. Cappeek..
Trus masuk nya gak pakai tiket. Kalo mau dipandu Tour guide tinggal ngomong di pintu masuk.
Terima kasih kampung NAGA TASIKMALAYA",mantap kampung naga salawu kab tasikmalaya udar sejuk warganya ramah ramah jajanan murah merah beli kelapa sehari rbu bulat daging tebal habis kembuung hhehe cuman lumayan turun tangganya ngos ngosan cappeek pakai tiket kalo dipandu tour guide tinggal mengomong pintu terima kasih kampung naga tasikmalaya,mantap kampung naga salawu kab tasikmalaya udar sejuk warga ramah ramah jajan murah merah beli kelapa hari rbu bulat daging tebal habis kembuung hhehe cuman lumayan turun tangga ngos ngosan cappeek pakai tiket kalo pandu tour guide tinggal omong pintu terima kasih kampung naga tasikmalaya,"Mantap kampung naga, salawu kab tasikmalaya.
Udar sejuk,warganya ramah ramah.
Jajanan nya murah merah saya beli kelapa sehari 10 rbu.bulet daging tebal sampai gak habis 1 kembuung. Hhehe.
Cuman lumayan naik turun tangganya. Ngos ngosan.. Cappeek..
Trus masuk nya gak pakai tiket. Kalo mau dipandu Tour guide tinggal ngomong di pintu masuk.
Terima kasih kampung NAGA TASIKMALAYA",5,Yanti Nove,2025-09-17T10:51:35.451Z,Kampung Naga,Jawa Barat
Memang tidak ada listrik...jln nya sangat curam sekali. Kaki pegal saat plng nya nanjak,listrik jalan curam kaki pegal plng nanjak,listrik jalan curam kaki pegal plng nanjak,Memang tidak ada listrik...jln nya sangat curam sekali. Kaki pegal saat plng nya nanjak,5,Demi Thomas mauludin,2025-09-12T13:11:09.692Z,Kampung Naga,Jawa Barat
"Warganya ramah, tempatnya nyaman apalagi warung pinggir sungai",warganya ramah tempatnya nyaman warung pinggir sungai,warga ramah tempat nyaman warung pinggir sungai,"Warganya ramah, tempatnya nyaman apalagi warung pinggir sungai",5,Rama K,2025-09-08T05:21:29.876Z,Kampung Naga,Jawa Barat
"Kampung Naga bener-bener hidden gem. Budaya Sunda yang masih otentik, arsitektur bambu kayu yang penuh filosofi, dan suasana alam yang adem banget. Warganya ramah-ramah, bikin betah ngobrol dan nanya-nanya soal tradisi di sini. No listrik, no ribut—cuma kedamaian. Worth banget jalan turun ratusan anak tangga buat pengalaman seberharga ini.",kampung naga hidden gem budaya sunda otentik arsitektur bambu kayu penuh filosofi suasana alam adem banget warganya ramah ramah bikin betah mengobrol tradisi no listrik no ribut kedamaian worth banget jalan turun ratusan anak tangga pengalaman seberharga,kampung naga hidden gem budaya sunda otentik arsitektur bambu kayu penuh filosofi suasana alam adem banget warga ramah ramah bikin betah obrol tradisi no listrik no ribut damai worth banget jalan turun ratus anak tangga alam harga,"Kampung Naga bener-bener hidden gem. Budaya Sunda yang masih otentik, arsitektur bambu kayu yang penuh filosofi, dan suasana alam yang adem banget. Warganya ramah-ramah, bikin betah ngobrol dan nanya-nanya soal tradisi di sini. No listrik, no ribut—cuma kedamaian. Worth banget jalan turun ratusan anak tangga buat pengalaman seberharga ini.",5,Mohamad Gibran,2025-08-30T23:52:26.443Z,Kampung Naga,Jawa Barat
"sempat sholat magrib disana,tenang damai ,dan kebetulan saya lg self healing",sholat magrib disana tenang damai self healing,sholat magrib sana tenang damai self healing,"sempat sholat magrib disana,tenang damai ,dan kebetulan saya lg self healing",5,Iman firmansyah,2025-08-10T13:27:36.583Z,Kampung Naga,Jawa Barat
"Pengalaman yg lain, enjoy little Indonesia ❤️.",pengalaman enjoy little indonesia,alam enjoy little indonesia,"Pengalaman yg lain, enjoy little Indonesia ❤️.",5,Novi,2025-08-01T11:30:03.238Z,Kampung Naga,Jawa Barat
Keren,keren,keren,Keren,4,My shop martin,2025-07-30T15:10:20.467Z,Kampung Naga,Jawa Barat
Banyak pengalaman,pengalaman,alam,Banyak pengalaman,5,sugiarto,2025-07-26T01:58:19.351Z,Kampung Naga,Jawa Barat
"Tidak hanya keindahan alam, tapi juga penuh dengan ilmu. Meskipun letaknya jauh dari kota Tasik, tapi worth it banget ke sini.

Oh iya, sebenarnya tidak ada tiket masuk, namun jika ingin menggunakan jasa pemandu boleh banget. Supaya dapat ilmu lebih dalam lagi di sana. Terkait tarif, sebenarnya seikhlasnya. Namun biasanya pengunjung memberikan tip 100-150k. Menurutku ini affordable banget, mengingat jalannya juga lumayan jauh dan bisa banyak tahu budaya di Kampung Naga.

Jangan lupa beli kerajinan khas sana ya daan beli finger painting bapaknya (start from 5k ajaa). Nah, di dalam ada yang berjualan kok. Tenang ajaa.

Yuk ke kampung naga, tidak hanya sebagai konten, namun juga kita bisa dapat ilmu serta pembelajaran dari masyarakat kampung naga.",keindahan alam penuh ilmu letaknya kota tasik worth banget oh iya tiket jasa pemandu banget ilmu terkait tarif seikhlasnya pengunjung tip kak menurutku affordable banget jalannya lumayan budaya kampung naga lupa beli kerajinan khas daan beli finger painting bapaknya start from kak berjualan tenang yuk kampung naga konten ilmu pembelajaran masyarakat kampung naga,indah alam penuh ilmu letak kota tasik worth banget oh iya tiket jasa pandu banget ilmu kait tarif ikhlas unjung tip kak turut affordable banget jalan lumayan budaya kampung naga lupa beli rajin khas daan beli finger painting bapak start from kak jual tenang yuk kampung naga konten ilmu ajar masyarakat kampung naga,"Tidak hanya keindahan alam, tapi juga penuh dengan ilmu. Meskipun letaknya jauh dari kota Tasik, tapi worth it banget ke sini.

Oh iya, sebenarnya tidak ada tiket masuk, namun jika ingin menggunakan jasa pemandu boleh banget. Supaya dapat ilmu lebih dalam lagi di sana. Terkait tarif, sebenarnya seikhlasnya. Namun biasanya pengunjung memberikan tip 100-150k. Menurutku ini affordable banget, mengingat jalannya juga lumayan jauh dan bisa banyak tahu budaya di Kampung Naga.

Jangan lupa beli kerajinan khas sana ya daan beli finger painting bapaknya (start from 5k ajaa). Nah, di dalam ada yang berjualan kok. Tenang ajaa.

Yuk ke kampung naga, tidak hanya sebagai konten, namun juga kita bisa dapat ilmu serta pembelajaran dari masyarakat kampung naga.",5,Lutfia Rahmannisa,2025-07-21T04:26:46.801Z,Kampung Naga,Jawa Barat
Harus bangett dateng ke sinii buat menambah ilmu budaya Sunda,banget sinii menambah ilmu budaya sunda,banget sini tambah ilmu budaya sunda,Harus bangett dateng ke sinii buat menambah ilmu budaya Sunda,5,Azrae Sher,2025-07-18T03:05:19.855Z,Kampung Naga,Jawa Barat
Di kampung naga ada banyak kerajinan tangan dan kampung naga jauh dari masa modern dan kampungnya pun pernah di bakar sama pki dan kalau mau ke bawah harus lewatkan 444 tangga dan orang² sunda tinggal disitu adapun orang sunda kampung naga tinggal di luar karena tidak boleh membangun rumah lagi,kampung naga kerajinan tangan kampung naga modern kampungnya bakar pki lewatkan tangga sunda tinggal disitu sunda kampung naga tinggal membangun rumah,kampung naga rajin tangan kampung naga modern kampung bakar pki lewat tangga sunda tinggal situ sunda kampung naga tinggal bangun rumah,Di kampung naga ada banyak kerajinan tangan dan kampung naga jauh dari masa modern dan kampungnya pun pernah di bakar sama pki dan kalau mau ke bawah harus lewatkan 444 tangga dan orang² sunda tinggal disitu adapun orang sunda kampung naga tinggal di luar karena tidak boleh membangun rumah lagi,5,Fajrina Nur Chair,2025-07-10T06:53:32.604Z,Kampung Naga,Jawa Barat
"Di Kampung Naga kami merasakan kehidupan manusia yang paling otentik. Kesederhanaan, penghormatan terhadap adat istiadat, keramahan pada tamu, dan keindahan alam , seolah menjadi ruang pertemuan masa lalu dan masa kini....",kampung naga merasakan kehidupan manusia otentik kesederhanaan penghormatan adat istiadat keramahan tamu keindahan alam ruang pertemuan,kampung naga rasa hidup manusia otentik sederhana hormat adat istiadat ramah tamu indah alam ruang temu,"Di Kampung Naga kami merasakan kehidupan manusia yang paling otentik. Kesederhanaan, penghormatan terhadap adat istiadat, keramahan pada tamu, dan keindahan alam , seolah menjadi ruang pertemuan masa lalu dan masa kini....",5,Yasnita Yasin,2025-07-08T13:07:51.923Z,Kampung Naga,Jawa Barat
"Salah satu kampung yg masih tradisional
Yg menolak LPG dan listrik
Masih alami👍
Effort ke arah sana melewati tangga 444 anak tangga
Woww
Pemandangan di bawah nya👍👍👍",salah kampung tradisional menolak lpg listrik alami effort arah melewati tangga anak tangga wow pemandangan,salah kampung tradisional tolak lpg listrik alami effort arah lewat tangga anak tangga wow pandang,"Salah satu kampung yg masih tradisional
Yg menolak LPG dan listrik
Masih alami👍
Effort ke arah sana melewati tangga 444 anak tangga
Woww
Pemandangan di bawah nya👍👍👍",5,Imas Thamrin,2025-07-05T06:56:17.109Z,Kampung Naga,Jawa Barat
Masih alami & tetap mempertahankan tradisi warisan leluhur,alami mempertahankan tradisi warisan leluhur,alami tahan tradisi waris leluhur,Masih alami & tetap mempertahankan tradisi warisan leluhur,5,Banu Harganta,2025-07-04T12:53:42.798Z,Kampung Naga,Jawa Barat
"tempatnya menarik, cocok untuk membawa anak karena dapat belajar bagaimana menyatu dengan alam",tempatnya menarik cocok membawa anak belajar menyatu alam,tempat tarik cocok bawa anak ajar satu alam,"tempatnya menarik, cocok untuk membawa anak karena dapat belajar bagaimana menyatu dengan alam",5,Akhda Afif Rasyidi,2025-06-29T02:34:56.321Z,Kampung Naga,Jawa Barat
Bagus lestary,bagus lestary,bagus lestary,Bagus lestary,5,Hoerudin lesmana,2025-06-27T10:23:00.589Z,Kampung Naga,Jawa Barat
"Kampung adat di daerah tasikmalaya yang sangat menjungjung tinggi adat istiadat dan budaya setempat, untuk sampai kesini tidak jauh dari jalan raya, hanya saja kita harus jalan kaki melewati kurang lbh 404 anak tangga.
Datang kesini disuguhi ke arifan lokal, apresiasinya disini masyarakatnya tidak menutup untuk menerima budaya baru. Seperti persalinan mereka di fasilitas kesehatan, imunisasi diperbolehkan, sekolah keluar kota di perbolehkan dengan tetap menjungjung tinggi adat kampung naga.",kampung adat daerah tasikmalaya menjungjung tinggi adat istiadat budaya kesini jalan raya jalan kaki melewati anak tangga kesini disuguhi arifan lokal apresiasinya masyarakatnya menutup menerima budaya persalinan fasilitas kesehatan imunisasi diperbolehkan sekolah kota perbolehkan menjungjung tinggi adat kampung naga,kampung adat daerah tasikmalaya menjungjung tinggi adat istiadat budaya kesini jalan raya jalan kaki lewat anak tangga kesini suguh arif lokal apresiasi masyarakat tutup terima budaya salin fasilitas sehat imunisasi boleh sekolah kota boleh menjungjung tinggi adat kampung naga,"Kampung adat di daerah tasikmalaya yang sangat menjungjung tinggi adat istiadat dan budaya setempat, untuk sampai kesini tidak jauh dari jalan raya, hanya saja kita harus jalan kaki melewati kurang lbh 404 anak tangga.
Datang kesini disuguhi ke arifan lokal, apresiasinya disini masyarakatnya tidak menutup untuk menerima budaya baru. Seperti persalinan mereka di fasilitas kesehatan, imunisasi diperbolehkan, sekolah keluar kota di perbolehkan dengan tetap menjungjung tinggi adat kampung naga.",5,Diana Damayanty,2025-06-21T12:42:09.605Z,Kampung Naga,Jawa Barat
Masih alami,alami,alami,Masih alami,5,MOHAMAD SOEDARMAWAN,2025-06-21T09:46:06.812Z,Kampung Naga,Jawa Barat
Pengen balik berkunjung kesini lagi,pengin berkunjung kesini,pengin kunjung kesini,Pengen balik berkunjung kesini lagi,5,Moch. Boyke gunawan Permana,2025-06-16T13:37:38.684Z,Kampung Naga,Jawa Barat
"Luar biasa, harus di jaga warisan budaya ini.",jaga warisan budaya,jaga waris budaya,"Luar biasa, harus di jaga warisan budaya ini.",5,Apple Id gaming,2025-06-09T13:31:41.929Z,Kampung Naga,Jawa Barat
Tempat belajar tentang kemutakhiran Sunda sejak zaman dulu. Konsep tinggal yg sangat baik dan perlu untuk dipelajari. Hutan larangan sebagai sumber oksigen kampung dan lain sebagainya,belajar kemutakhiran sunda zaman konsep tinggal dipelajari hutan larangan sumber oksigen kampung,ajar mutakhir sunda zaman konsep tinggal ajar hutan larang sumber oksigen kampung,Tempat belajar tentang kemutakhiran Sunda sejak zaman dulu. Konsep tinggal yg sangat baik dan perlu untuk dipelajari. Hutan larangan sebagai sumber oksigen kampung dan lain sebagainya,5,Bima Bandung,2025-06-03T04:24:20.723Z,Kampung Naga,Jawa Barat
"Pengalaman yang superrr menyenagkan! Kampungnya indah dan bersih dari sampah, stay di rumah warga kampung naga...semua ramah2 dan masakannya enak😋 apalagi sambelnyaa. Kalau ke sini wajib bawa pulang oleh oleh kerajinan tangan hasil warga kampung naga sih 👍👍👍",pengalaman superrr menyenagkan kampungnya indah bersih sampah stay rumah warga kampung naga ramah masakannya sambelnyaa wajib bawa pulang kerajinan tangan hasil warga kampung naga,alam superrr menyenagkan kampung indah bersih sampah stay rumah warga kampung naga ramah masakan sambelnyaa wajib bawa pulang rajin tangan hasil warga kampung naga,"Pengalaman yang superrr menyenagkan! Kampungnya indah dan bersih dari sampah, stay di rumah warga kampung naga...semua ramah2 dan masakannya enak😋 apalagi sambelnyaa. Kalau ke sini wajib bawa pulang oleh oleh kerajinan tangan hasil warga kampung naga sih 👍👍👍",5,Wulan Ayu Pratiwi,2025-05-28T09:28:51.869Z,Kampung Naga,Jawa Barat
Suasana desa yg bagus,suasana desa bagus,suasana desa bagus,Suasana desa yg bagus,5,Syahrun _wh,2025-05-28T04:00:33.372Z,Kampung Naga,Jawa Barat
"Suasana yang sejuk, berasa ke mesin waktu",suasana sejuk berasa mesin waktu,suasana sejuk asa mesin waktu,"Suasana yang sejuk, berasa ke mesin waktu",5,Maftuh Abdurrohman,2025-05-25T11:52:20.783Z,Kampung Naga,Jawa Barat
Bagus,bagus,bagus,Bagus,4,Sugi,2025-05-25T11:34:21.812Z,Kampung Naga,Jawa Barat
"Kampung sunda yg masih asli dan asri
Desanya kecil, tapi eksotik
Banyak juga turis asing ke sini

Ada masjidnya juga
Sungainya lumayan besar
Terdapat hambatan sawah , walau tdk terlalu  luas

Banyak juga kios2 yg menjual siuvenir2 kampung yg menarik

Kelapa muda 1 butir hanya rp 5rb

Bagus untuk edukasi budaya sunda",kampung sunda asli asri desanya eksotik turis asing masjidnya sungainya lumayan hambatan sawah luas kios menjual siuvenir kampung menarik kelapa muda butir rp ribu bagus edukasi budaya sunda,kampung sunda asli asri desa eksotik turis asing masjid sungai lumayan hambat sawah luas kios jual siuvenir kampung tarik kelapa muda butir rp ribu bagus edukasi budaya sunda,"Kampung sunda yg masih asli dan asri
Desanya kecil, tapi eksotik
Banyak juga turis asing ke sini

Ada masjidnya juga
Sungainya lumayan besar
Terdapat hambatan sawah , walau tdk terlalu  luas

Banyak juga kios2 yg menjual siuvenir2 kampung yg menarik

Kelapa muda 1 butir hanya rp 5rb

Bagus untuk edukasi budaya sunda",5,Douglas P,2025-05-25T05:47:36.698Z,Kampung Naga,Jawa Barat
"Wisata budaya yang mudah dijangkau dan menarik untuk dikunjungi saat sedang di Garut atau Tasikmalaya. Letaknya di tepi jalan alternatif Garut-Tasikmalaya via Singaparna. Kampung adat yang bersih, asri, dan masih mempertahankan tradisi dan cara hidup orang Sunda zaman dahulu walau tidak seketat di Baduy. Bisa sewa pemandu asli orang sini nanti diajak berkeliling atau bahkan berkunjung ke rumahnya, nanti bayar seikhlasnya.

Bagi yang ingin datang dari Garut, bisa naik angkot putih-biru tujuan Bojongloa/Cilawu lalu turun di Cikuray di perbatasan Garut-Tasikmalaya. Dilanjut naik angkot hijau tujuan Singaparna lalu turun persis di gerbang Kampung Naga. Kalau dari Tasikmalaya, bisa naik angkot ke Singaparna, dilanjut naik angkot hijau tujuan Garut lalu turun di gerbang Kampung Naga. Dari gerbang, masih harus jalan ± 500 meter menuruni lembah untuk sampai ke kampung. Banyak yang jual suvenir dan perabot tradisional sebagai oleh-oleh.",wisata budaya mudah dijangkau menarik dikunjungi garut tasikmalaya letaknya tepi jalan alternatif garut tasikmalaya via singaparna kampung adat bersih asri mempertahankan tradisi hidup sunda zaman seketat baduy sewa pemandu asli diajak berkeliling berkunjung rumahnya bayar seikhlasnya garut angkot putih biru tujuan bojongloa cilawu turun cikuray perbatasan garut tasikmalaya dilanjut angkot hijau tujuan singaparna turun persis gerbang kampung naga tasikmalaya angkot singaparna dilanjut angkot hijau tujuan garut turun gerbang kampung naga gerbang jalan meter menuruni lembah kampung jual suvenir perabot tradisional,wisata budaya mudah jangkau tarik kunjung garut tasikmalaya letak tepi jalan alternatif garut tasikmalaya via singaparna kampung adat bersih asri tahan tradisi hidup sunda zaman ketat baduy sewa pandu asli ajak keliling kunjung rumah bayar ikhlas garut angkot putih biru tuju bojongloa cilawu turun cikuray batas garut tasikmalaya lanjut angkot hijau tuju singaparna turun persis gerbang kampung naga tasikmalaya angkot singaparna lanjut angkot hijau tuju garut turun gerbang kampung naga gerbang jalan meter turun lembah kampung jual suvenir perabot tradisional,"Wisata budaya yang mudah dijangkau dan menarik untuk dikunjungi saat sedang di Garut atau Tasikmalaya. Letaknya di tepi jalan alternatif Garut-Tasikmalaya via Singaparna. Kampung adat yang bersih, asri, dan masih mempertahankan tradisi dan cara hidup orang Sunda zaman dahulu walau tidak seketat di Baduy. Bisa sewa pemandu asli orang sini nanti diajak berkeliling atau bahkan berkunjung ke rumahnya, nanti bayar seikhlasnya.

Bagi yang ingin datang dari Garut, bisa naik angkot putih-biru tujuan Bojongloa/Cilawu lalu turun di Cikuray di perbatasan Garut-Tasikmalaya. Dilanjut naik angkot hijau tujuan Singaparna lalu turun persis di gerbang Kampung Naga. Kalau dari Tasikmalaya, bisa naik angkot ke Singaparna, dilanjut naik angkot hijau tujuan Garut lalu turun di gerbang Kampung Naga. Dari gerbang, masih harus jalan ± 500 meter menuruni lembah untuk sampai ke kampung. Banyak yang jual suvenir dan perabot tradisional sebagai oleh-oleh.",5,Aditya Pratama,2025-05-18T03:40:46.075Z,Kampung Naga,Jawa Barat
Lestari alam...,lestari alam,lestari alam,Lestari alam...,5,Prio Cupiek,2025-05-16T11:42:47.873Z,Kampung Naga,Jawa Barat
"Cuman liwat saja karena keterbatasan waktu, trip berikutnya pasti mampir",cuman liwat keterbatasan waktu trip mampir,cuman liwat batas waktu trip mampir,"Cuman liwat saja karena keterbatasan waktu, trip berikutnya pasti mampir",4,Boy G Permana,2025-05-16T07:59:51.726Z,Kampung Naga,Jawa Barat
Alhamdulillah,alhamdulillah,alhamdulillah,Alhamdulillah,5,Anwar Krida,2025-05-11T09:52:35.899Z,Kampung Naga,Jawa Barat
